Product,Sub_product,Issue,Sub_issue,State,ZIP_code,Date_received,Date_sent_to_company,Company,Company_response,Days_to_response,Issue_len,Sub_issue_words,Company_grouped,Days_to_response_bin
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,33455.0,2015-02-18,2015-02-25,1498,4,7,40,1,1498,6-10 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,7,94945.0,2015-02-18,2015-02-18,996,1,0,40,1,996,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,45,33166.0,2015-02-18,2015-02-18,187,1,0,40,1,Otras,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,13,33319.0,2015-02-18,2015-02-18,489,3,0,31,7,489,0-1 días
6,Other mortgage,"Application, originator, mortgage broker",Desconocido,13,32801.0,2015-02-18,2015-02-25,1453,4,7,40,1,Otras,6-10 días
4,Payday loan,Communication tactics,Frequent or repeated calls,41,44805.0,2015-02-18,2015-02-24,940,1,6,21,4,Otras,6-10 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,40,11226.0,2015-02-18,2015-02-25,198,1,7,40,1,Otras,6-10 días
3,Desconocido,Incorrect information on credit report,Public record,13,33029.0,2015-02-18,2015-02-18,504,3,0,38,2,504,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,13,33029.0,2015-02-18,2015-02-18,1398,1,0,38,2,1398,0-1 días
4,Medical,Disclosure verification of debt,Not disclosed as an attempt to collect,25,20746.0,2015-02-18,2015-02-18,137,1,0,31,7,Otras,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,13,32256.0,2015-02-18,2015-02-18,644,4,0,40,1,644,0-1 días
1,Vehicle loan,Taking out the loan or lease,Desconocido,53,23454.0,2015-02-18,2015-02-18,729,1,0,28,1,729,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,53,20190.0,2015-02-18,2015-02-24,504,1,6,38,2,504,6-10 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,2,35758.0,2015-02-18,2015-02-25,729,1,7,40,1,729,6-10 días
3,Desconocido,Incorrect information on credit report,Public record,53,20190.0,2015-02-18,2015-02-18,494,1,0,38,2,494,0-1 días
3,Desconocido,Incorrect information on credit report,Public record,53,20190.0,2015-02-18,2015-02-18,1398,1,0,38,2,1398,0-1 días
4,Credit card,Communication tactics,Frequent or repeated calls,51,76112.0,2015-02-18,2015-02-18,1064,3,0,21,4,1064,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting report or credit score,29,55371.0,2015-02-18,2015-02-18,504,3,0,40,6,504,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,6,85286.0,2015-02-18,2015-02-23,579,4,5,40,1,Otras,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,40,11420.0,2015-02-18,2015-02-18,1498,1,0,40,1,1498,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,92301.0,2015-02-18,2015-02-18,1398,1,0,38,4,1398,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,92301.0,2015-02-18,2015-02-18,494,1,0,38,4,494,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,51,75019.0,2015-02-18,2015-02-25,190,4,7,40,1,190,6-10 días
3,Desconocido,Incorrect information on credit report,Account status,58,26059.0,2015-02-18,2015-02-19,1398,1,1,38,2,1398,0-1 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,52,84405.0,2015-02-18,2015-02-25,507,0,7,37,3,Otras,6-10 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,7,90007.0,2015-02-18,2015-02-18,729,1,0,40,1,729,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,9,6511.0,2015-02-18,2015-02-27,246,1,9,37,5,Otras,6-10 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,7,92117.0,2015-02-18,2015-02-25,195,4,7,37,1,195,6-10 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,58,26508.0,2015-02-18,2015-02-19,69,1,1,31,6,Otras,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,40,10029.0,2015-02-18,2015-02-25,1358,1,7,31,7,Otras,6-10 días
1,Installment loan,Problems when you are unable to pay,Desconocido,6,85018.0,2015-02-18,2015-02-24,598,2,6,35,1,598,6-10 días
6,VA mortgage,"Application, originator, mortgage broker",Desconocido,48,29645.0,2015-02-18,2015-02-18,1111,1,0,40,1,Otras,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,53,23234.0,2015-02-18,2015-02-25,279,4,7,37,1,279,6-10 días
7,Check cashing,Disclosures,Desconocido,41,45813.0,2015-02-18,2015-02-25,518,1,7,11,1,Otras,6-10 días
2,Desconocido,Other,Desconocido,43,97201.0,2015-02-18,2015-02-18,450,1,0,5,1,450,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,7,93906.0,2015-02-18,2015-03-09,489,3,19,37,4,489,11-30 días
10,Non-federal student loan,Can't repay my loan,Desconocido,7,90039.0,2015-02-18,2015-02-23,966,1,5,19,1,966,2-5 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,91913.0,2015-02-18,2015-02-24,955,4,6,40,1,955,6-10 días
4,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,44,19131.0,2015-02-18,2015-02-18,468,1,0,21,4,Otras,0-1 días
1,Vehicle loan,Managing the loan or lease,Desconocido,19,62702.0,2015-02-18,2015-02-19,1230,1,1,26,1,1230,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,90066.0,2015-02-18,2015-02-18,504,4,0,38,4,504,0-1 días
2,Desconocido,Customer service / Customer relations,Desconocido,40,11566.0,2015-02-18,2015-02-24,1448,1,6,37,1,Otras,6-10 días
6,Conventional fixed mortgage,Settlement process and costs,Desconocido,40,11756.0,2015-02-18,2015-02-18,1261,1,0,28,1,1261,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,7,94901.0,2015-02-18,2015-02-25,463,3,7,37,4,Otras,6-10 días
3,Desconocido,Incorrect information on credit report,Information is not mine,53,23321.0,2015-02-18,2015-02-19,494,1,1,38,4,494,0-1 días
3,Desconocido,Credit reporting company's investigation,No notice of investigation status/result,19,60559.0,2015-02-18,2015-02-24,1398,1,6,40,5,1398,6-10 días
1,Vehicle loan,Taking out the loan or lease,Desconocido,24,2130.0,2015-02-18,2015-02-18,1047,1,0,28,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,51,78666.0,2015-02-18,2015-02-18,579,4,0,40,1,Otras,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,53,22310.0,2015-02-18,2015-02-18,996,1,0,40,1,996,0-1 días
4,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,13,33614.0,2015-02-18,2015-02-18,1357,1,0,21,4,Otras,0-1 días
6,Other mortgage,"Loan servicing, payments, escrow account",Desconocido,13,33321.0,2015-02-18,2015-02-25,2,1,7,40,1,Otras,6-10 días
4,Medical,False statements or representation,Attempted to collect wrong amount,17,52501.0,2015-02-18,2015-02-18,1389,0,0,34,5,Otras,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,44,19118.0,2015-02-18,2015-02-25,489,3,7,31,6,489,6-10 días
6,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Desconocido,49,57201.0,2015-02-18,2015-02-23,996,1,5,40,1,996,2-5 días
3,Desconocido,Incorrect information on credit report,Account terms,51,78209.0,2015-02-18,2015-02-24,494,1,6,38,2,494,6-10 días
4,Medical,Cont'd attempts collect debt not owed,Debt was paid,37,8824.0,2015-02-18,2015-02-27,695,1,9,37,3,Otras,6-10 días
5,Domestic (US) money transfer,Money was not available when promised,Desconocido,7,94621.0,2015-02-18,2015-02-18,903,1,0,37,1,Otras,0-1 días
4,Mortgage,False statements or representation,Attempted to collect wrong amount,41,45208.0,2015-02-18,2015-02-18,996,1,0,34,5,996,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,33,27958.0,2015-02-18,2015-02-18,1419,1,0,40,1,1419,0-1 días
2,Desconocido,Identity theft / Fraud / Embezzlement,Desconocido,40,10032.0,2015-02-18,2015-02-20,279,1,2,37,1,279,2-5 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,39,89451.0,2015-02-18,2015-02-19,693,1,1,37,4,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,19,60804.0,2015-02-18,2015-02-19,1398,1,1,38,4,1398,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,53,20158.0,2015-02-18,2015-02-24,1307,1,6,38,2,Otras,6-10 días
2,Desconocido,Closing/Cancelling account,Desconocido,30,64112.0,2015-02-18,2015-02-19,450,1,1,26,1,450,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,43,97303.0,2015-02-18,2015-03-06,504,1,16,38,4,504,11-30 días
3,Desconocido,Incorrect information on credit report,Information is not mine,43,97303.0,2015-02-18,2015-03-06,494,1,16,38,4,494,11-30 días
4,Payday loan,Disclosure verification of debt,Not given enough info to verify debt,23,70128.0,2015-02-18,2015-02-25,1323,1,7,31,7,Otras,6-10 días
4,Desconocido,False statements or representation,Indicated committed crime not paying,2,36804.0,2015-02-18,2015-02-19,1038,3,1,34,5,1038,0-1 días
4,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,8,80011.0,2015-02-18,2015-02-19,874,1,1,35,8,Otras,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt was paid,53,23413.0,2015-02-18,2015-02-19,661,1,1,37,3,661,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,43,97303.0,2015-02-18,2015-03-06,1398,3,16,38,4,1398,11-30 días
4,Credit card,Cont'd attempts collect debt not owed,Debt was paid,53,23413.0,2015-02-18,2015-02-19,463,3,1,37,3,Otras,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,40,10029.0,2015-02-18,2015-02-25,598,2,7,31,7,598,6-10 días
2,Desconocido,Billing disputes,Desconocido,7,90042.0,2015-02-18,2015-02-25,1498,1,7,16,1,1498,6-10 días
4,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,7,94080.0,2015-02-18,2015-02-19,1406,1,1,31,7,Otras,0-1 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,56,98208.0,2015-02-18,2015-02-19,69,1,1,31,7,Otras,0-1 días
0,Checking account,"Account opening, closing, or management",Desconocido,7,91762.0,2015-02-18,2015-02-19,1419,2,1,39,1,1419,0-1 días
6,Other mortgage,Settlement process and costs,Desconocido,8,80427.0,2015-02-18,2015-02-25,644,1,7,28,1,644,6-10 días
0,Checking account,Deposits and withdrawals,Desconocido,14,30021.0,2015-02-18,2015-02-23,729,1,5,24,1,729,2-5 días
1,Vehicle loan,Managing the loan or lease,Desconocido,33,27517.0,2015-02-18,2015-02-18,279,1,0,26,1,279,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,7,95678.0,2015-02-18,2015-02-18,504,4,0,38,4,504,0-1 días
6,VA mortgage,"Loan modification,collection,foreclosure",Desconocido,13,33169.0,2015-02-18,2015-02-18,996,1,0,40,1,996,0-1 días
4,Federal student loan,Cont'd attempts collect debt not owed,Debt is not mine,44,19120.0,2015-02-18,2015-02-24,80,3,6,37,4,Otras,6-10 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,7,90005.0,2015-02-18,2015-02-18,412,5,0,37,4,Otras,0-1 días
2,Desconocido,Closing/Cancelling account,Desconocido,40,11354.0,2015-02-18,2015-02-18,450,1,0,26,1,450,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,48,29323.0,2015-02-18,2015-02-23,644,3,5,40,1,644,2-5 días
4,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,23,71457.0,2015-02-18,2015-02-25,1138,1,7,37,4,Otras,6-10 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,40,14227.0,2015-02-18,2015-02-18,489,3,0,37,4,489,0-1 días
2,Desconocido,Other fee,Desconocido,13,33026.0,2015-02-18,2015-02-18,312,2,0,9,1,312,0-1 días
6,Conventional fixed mortgage,"Application, originator, mortgage broker",Desconocido,9,6010.0,2015-02-18,2015-02-24,190,3,6,40,1,190,6-10 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,24,1702.0,2015-02-18,2015-02-18,996,4,0,40,1,996,0-1 días
6,Conventional adjustable mortgage (ARM),Settlement process and costs,Desconocido,40,11366.0,2015-02-18,2015-02-19,955,1,1,28,1,955,0-1 días
2,Desconocido,Other fee,Desconocido,29,55124.0,2015-02-18,2015-02-19,113,1,1,9,1,113,0-1 días
2,Desconocido,Closing/Cancelling account,Desconocido,51,77081.0,2015-02-18,2015-02-18,450,1,0,26,1,450,0-1 días
0,Savings account,"Making/receiving payments, sending money",Desconocido,40,11590.0,2015-02-18,2015-02-20,312,2,2,40,1,312,2-5 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not disclosed as an attempt to collect,40,10030.0,2015-02-18,2015-02-24,147,1,6,31,7,Otras,6-10 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,19,60452.0,2015-02-18,2015-02-18,489,3,0,37,3,489,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,9,6106.0,2015-02-18,2015-02-24,580,1,6,37,4,Otras,6-10 días
6,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Desconocido,7,91320.0,2015-02-18,2015-02-18,1498,1,0,40,1,1498,0-1 días
4,Mortgage,Disclosure verification of debt,Not given enough info to verify debt,41,44146.0,2015-02-18,2015-02-18,312,1,0,31,7,312,0-1 días
4,Desconocido,Cont'd attempts collect debt not owed,Debt is not mine,51,78003.0,2015-02-18,2015-02-20,518,1,2,37,4,Otras,2-5 días
4,Credit card,Disclosure verification of debt,Not given enough info to verify debt,40,13142.0,2015-02-18,2015-02-18,729,1,0,31,7,729,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,9,6484.0,2015-02-18,2015-02-18,1303,1,0,40,1,Otras,0-1 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,50,38506.0,2015-02-18,2015-03-03,1358,3,13,37,4,Otras,11-30 días
0,Savings account,"Account opening, closing, or management",Desconocido,33,28025.0,2015-02-18,2015-02-23,533,1,5,39,1,533,2-5 días
3,Desconocido,Incorrect information on credit report,Account terms,23,71202.0,2015-02-18,2015-02-25,1398,3,7,38,2,1398,6-10 días
0,Checking account,Deposits and withdrawals,Desconocido,48,29407.0,2015-02-18,2015-02-19,1329,2,1,24,1,1329,0-1 días
6,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Desconocido,28,48009.0,2015-02-18,2015-02-18,521,1,0,40,1,Otras,0-1 días
2,Desconocido,Delinquent account,Desconocido,19,60404.0,2015-02-18,2015-02-18,190,1,0,18,1,190,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,13,33173.0,2015-02-18,2015-02-24,1169,1,6,40,1,Otras,6-10 días
4,Federal student loan,Cont'd attempts collect debt not owed,Debt resulted from identity theft,51,75367.0,2015-02-18,2015-02-18,966,4,0,37,5,966,0-1 días
2,Desconocido,Payoff process,Desconocido,14,30705.0,2015-02-18,2015-02-18,565,2,0,14,1,Otras,0-1 días
6,FHA mortgage,Settlement process and costs,Desconocido,14,30170.0,2015-02-18,2015-02-18,190,1,0,28,1,190,0-1 días
3,Desconocido,Incorrect information on credit report,Account status,37,7753.0,2015-02-18,2015-02-19,494,1,1,38,2,494,0-1 días
6,FHA mortgage,"Loan servicing, payments, escrow account",Desconocido,51,76098.0,2015-02-18,2015-02-18,644,2,0,40,1,644,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,7,92592.0,2015-02-18,2015-02-18,955,1,0,40,1,955,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,25,20874.0,2015-02-18,2015-02-18,644,1,0,40,1,644,0-1 días
0,Checking account,Deposits and withdrawals,Desconocido,13,34974.0,2015-02-18,2015-02-23,1341,1,5,24,1,1341,2-5 días
4,Desconocido,Disclosure verification of debt,Not given enough info to verify debt,21,67213.0,2015-02-18,2015-02-24,1238,3,6,31,7,Otras,6-10 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,28,48439.0,2015-02-18,2015-02-18,489,3,0,31,7,489,0-1 días
6,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Desconocido,14,30307.0,2015-02-18,2015-02-18,996,1,0,40,1,996,0-1 días
0,(CD) Certificate of deposit,"Account opening, closing, or management",Desconocido,17,50536.0,2015-02-18,2015-02-18,1492,1,0,39,1,Otras,0-1 días
0,Checking account,Problems caused by my funds being low,Desconocido,30,65202.0,2015-02-18,2015-02-19,1423,1,1,37,1,Otras,0-1 días
4,"Other (phone, health club, etc.)",Communication tactics,Frequent or repeated calls,13,61727.0,2015-02-18,2015-02-25,1050,3,7,21,4,Otras,6-10 días
4,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,41,44278.0,2015-02-18,2015-02-25,792,1,7,31,7,Otras,6-10 días
3,Desconocido,Unable to get credit report/credit score,Problem getting report or credit score,19,60189.0,2015-02-18,2015-02-19,494,1,1,40,6,494,0-1 días
3,Desconocido,Unable to get credit report/credit score,Problem getting my free annual report,41,43348.0,2015-02-18,2015-02-19,494,1,1,40,6,494,0-1 días
2,Desconocido,Arbitration,Desconocido,51,78739.0,2015-02-18,2015-02-18,190,1,0,11,1,190,0-1 días
8,Desconocido,Payment to acct not credited,Desconocido,37,7110.0,2015-02-18,2015-02-25,291,1,7,28,1,Otras,6-10 días
4,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,56,99205.0,2015-02-18,2015-02-25,1357,1,7,37,4,Otras,6-10 días
3,Desconocido,Incorrect information on credit report,Account status,37,7753.0,2015-02-18,2015-02-19,1398,1,1,38,2,1398,0-1 días
4,Credit card,Cont'd attempts collect debt not owed,Debt was paid,9,Desconocido,2015-02-18,2015-02-18,1500,1,0,37,3,Otras,0-1 días
3,Desconocido,Incorrect information on credit report,Information is not mine,51,79403.0,2015-02-18,2015-02-18,1398,1,0,38,4,1398,0-1 días
6,Other mortgage,"Loan modification,collection,foreclosure",Desconocido,7,93465.0,2015-02-18,2015-02-27,729,1,9,40,1,729,6-10 días
4,Desconocido,Communication tactics,Used obscene/profane/abusive language,53,22742.0,2015-02-18,2015-02-24,69,1,6,21,3,Otras,6-10 días
